"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"3770","ENSG00000235042","chr2",216395213,216397104,"chr2",216385288,216412696,0,"DMR Genes","",107985985,"uncharacterized LOC107985985 [Source:NCBI gene;Acc:107985985]","2",216385288,216412696
"3771","ENSG00000235152","chr1",232184523,232184939,"chr1",232160091,232185643,0,"DMR Genes","",NA,"novel transcript","1",232160091,232185643
"3772","ENSG00000235172","chr5",170332036,170333801,"chr5",170331429,170333879,0,"DMR Genes","LINC01366",257358,"long intergenic non-protein coding RNA 1366 [Source:HGNC Symbol;Acc:HGNC:27416]","5",170331429,170333879
"3773","ENSG00000235189","chrX",129954852,129955525,"chrX",129869064,129957528,0,"DMR Genes","",NA,"novel transcript","X",129869064,129957528
"3774","ENSG00000235219","chrX",153214209,153215038,"chrX",153203044,153205534,-8676,"DMR Genes","",NA,"family with sequence similarity 9 (FAM9) pseudogene","X",153203044,153205534
"3775","ENSG00000235275","chr5",123636346,123636715,"chr5",123636110,123637403,0,"DMR Genes","KRT18P16",NA,"keratin 18 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:33384]","5",123636110,123637403
"3776","ENSG00000235285","chr13",44155542,44156316,"chr13",44146470,44158222,0,"DMR Genes","SMIM2-IT1",100874377,"SMIM2 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41492]","13",44146470,44158222
"3777","ENSG00000235295","chr22",18042485,18042803,"chr22",18029385,18037968,-4518,"DMR Genes","LINC01634",100192420,"long intergenic non-protein coding RNA 1634 [Source:HGNC Symbol;Acc:HGNC:52421]","22",18029385,18037968
"3778","ENSG00000235335","chr2",167876264,167876373,"chr2",167814774,167941144,0,"DMR Genes","",105616981,"uncharacterized LOC105616981 [Source:NCBI gene;Acc:105616981]","2",167814774,167941144
"3779","ENSG00000235426","chr10",79405233,79406291,"chr10",79382328,79409274,0,"DMR Genes","",NA,"novel transcript","10",79382328,79409274
"3780","ENSG00000235437","chrX",63351081,63351571,"chrX",63343227,63561071,0,"DMR Genes","LINC01278",92249,"long intergenic non-protein coding RNA 1278 [Source:HGNC Symbol;Acc:HGNC:28090]","X",63343227,63561071
"3781","ENSG00000235480","chr2",96528455,96529060,"chr2",96527940,96532306,0,"DMR Genes","",105373496,"uncharacterized LOC105373496 [Source:NCBI gene;Acc:105373496]","2",96527940,96532306
"3782","ENSG00000235538","chr6",163708504,163709812,"chr6",163703904,163759841,0,"DMR Genes","",NA,"novel transcript","6",163703904,163759841
"3783","ENSG00000235568","chr22",42388467,42388560,"chr22",42380410,42432395,0,"DMR Genes","NFAM1",150372,"NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]","22",42380410,42432395
"3784","ENSG00000235568","chr22",42415004,42415240,"chr22",42380410,42432395,0,"DMR Genes","NFAM1",150372,"NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]","22",42380410,42432395
"3785","ENSG00000235620","chr7",50274485,50275855,"chr7",50274790,50275622,0,"DMR Genes","",NA,"novel transcript","7",50274790,50275622
"3786","ENSG00000235638","chr1",235536682,235538019,"chr1",235537520,235538041,0,"DMR Genes","MTND6P14",NA,"MT-ND6 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:39477]","1",235537520,235538041
"3787","ENSG00000235665","chr2",8118447,8118723,"chr2",7922425,8278084,0,"DMR Genes","LINC00298",NA,"long intergenic non-protein coding RNA 298 [Source:HGNC Symbol;Acc:HGNC:49257]","2",7922425,8278084
"3788","ENSG00000235710","chr1",231185942,231186569,"chr1",231184098,231187627,0,"DMR Genes","",149373,"uncharacterized LOC149373 [Source:NCBI gene;Acc:149373]","1",231184098,231187627
"3789","ENSG00000235725","chr2",65630835,65631902,"chr2",65589566,65640177,0,"DMR Genes","",NA,"novel transcript","2",65589566,65640177
"3790","ENSG00000235726","chr2",234870418,234871987,"chr2",234834315,234913384,0,"DMR Genes","",NA,"novel transcript","2",234834315,234913384
"3791","ENSG00000235749","chr1",247639575,247639838,"chr1",247639749,247747062,0,"DMR Genes","",NA,"novel transcript, antisense to OR13G1, OR6F1 and OR14A2","1",247639749,247747062
"3792","ENSG00000235804","chr1",65072108,65073500,"chr1",65077413,65078131,3914,"DMR Genes","",NA,"ribosomal protein S24 (RPS24) pseudogene","1",65077413,65078131
"3793","ENSG00000235834","chrX",17545774,17547597,"chrX",17528435,17587160,0,"DMR Genes","",101928389,"uncharacterized LOC101928389 [Source:NCBI gene;Acc:101928389]","X",17528435,17587160
"3794","ENSG00000235885","chr2",67252380,67255190,"chr2",67086446,67311439,0,"DMR Genes","LINC01828",101927661,"long intergenic non-protein coding RNA 1828 [Source:HGNC Symbol;Acc:HGNC:52634]","2",67086446,67311439
"3795","ENSG00000235885","chr2",67252380,67255190,"chr2",67086446,67311439,0,"DMR Genes","LINC01828",102800447,"long intergenic non-protein coding RNA 1828 [Source:HGNC Symbol;Acc:HGNC:52634]","2",67086446,67311439
"3796","ENSG00000236107","chr2",166181672,166181763,"chr2",165957399,166301784,0,"DMR Genes","",101929680,"uncharacterized LOC102724058 [Source:NCBI gene;Acc:102724058]","2",165957399,166301784
"3797","ENSG00000236107","chr2",166181672,166181763,"chr2",165957399,166301784,0,"DMR Genes","",102724058,"uncharacterized LOC102724058 [Source:NCBI gene;Acc:102724058]","2",165957399,166301784
"3798","ENSG00000236117","chr22",43394581,43395621,"chr22",43400331,43409681,4711,"DMR Genes","LINC01639",105373054,"long intergenic non-protein coding RNA 1639 [Source:HGNC Symbol;Acc:HGNC:52426]","22",43400331,43409681
"3799","ENSG00000236151","chr20",24148544,24150256,"chr20",24142590,24144386,-4159,"DMR Genes","",NA,"novel transcript","20",24142590,24144386
"3800","ENSG00000236199","chr9",2043374,2044595,"chr9",2041900,2046023,0,"DMR Genes","",NA,"novel transcript","9",2041900,2046023
"3801","ENSG00000236200","chr1",43703682,43705553,"chr1",43699765,43708138,0,"DMR Genes","KDM4A-AS1",100132774,"KDM4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40528]","1",43699765,43708138
"3802","ENSG00000236230","chr1",222276129,222276259,"chr1",222089169,222387434,0,"DMR Genes","",NA,"novel transcript","1",222089169,222387434
"3803","ENSG00000236230","chr1",222096338,222096958,"chr1",222089169,222387434,0,"DMR Genes","",NA,"novel transcript","1",222089169,222387434
"3804","ENSG00000236279","chr7",139539530,139539639,"chr7",139523856,139544984,0,"DMR Genes","CLEC2L",154790,"C-type lectin domain family 2 member L [Source:HGNC Symbol;Acc:HGNC:21969]","7",139523856,139544984
"3805","ENSG00000236279","chr7",139541838,139542013,"chr7",139523856,139544984,0,"DMR Genes","CLEC2L",154790,"C-type lectin domain family 2 member L [Source:HGNC Symbol;Acc:HGNC:21969]","7",139523856,139544984
"3806","ENSG00000236303","chr10",130479036,130479573,"chr10",130439067,130483154,0,"DMR Genes","",NA,"novel transcript","10",130213488,130483193
"3807","ENSG00000236394","chr9",137052985,137053171,"chr9",137052662,137053375,0,"DMR Genes","",105376327,"uncharacterized LOC105376327 [Source:NCBI gene;Acc:105376327]","9",137052662,137053375
"3808","ENSG00000236469","chr2",71045879,71046257,"chr2",71002531,71064743,0,"DMR Genes","",NA,"novel transcript, antisense to NAGK","2",71002531,71064743
"3809","ENSG00000236496","chr9",2876602,2877320,"chr9",2875442,2876427,-176,"DMR Genes","GPS2P1",NA,"G protein pathway suppressor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49622]","9",2875442,2876427
"3810","ENSG00000236512","chr6",7617199,7618516,"chr6",7620422,7620878,1907,"DMR Genes","",NA,"ribosomal protein L29 (RPL29) pseudogene","6",7620422,7620878
"3811","ENSG00000236531","chr7",68083766,68083953,"chr7",68091223,68119209,7271,"DMR Genes","",NA,"novel transcript","7",68091223,68119209
"3812","ENSG00000236545","chr21",41869978,41870756,"chr21",41870633,41872054,0,"DMR Genes","",NA,"novel transcript","21",41870633,41872054
"3813","ENSG00000236581","chr13",33261968,33262496,"chr13",33180401,33281584,0,"DMR Genes","STARD13-AS",100874241,"STARD13 antisense RNA [Source:HGNC Symbol;Acc:HGNC:40873]","13",33180401,33281584
"3814","ENSG00000236747","chrX",39375002,39375940,"chrX",39367285,39391774,0,"DMR Genes","LINC01282",101927449,"long intergenic non-protein coding RNA 1282 [Source:HGNC Symbol;Acc:HGNC:50338]","X",39367285,39391774
"3815","ENSG00000236790","chr2",8302114,8303734,"chr2",8007771,8383621,0,"DMR Genes","LINC00299",339789,"long intergenic non-protein coding RNA 299 [Source:HGNC Symbol;Acc:HGNC:27940]","2",8007771,8383621
"3816","ENSG00000236790","chr2",8118447,8118723,"chr2",8007771,8383621,0,"DMR Genes","LINC00299",339789,"long intergenic non-protein coding RNA 299 [Source:HGNC Symbol;Acc:HGNC:27940]","2",8007771,8383621
"3817","ENSG00000236816","chr9",42852686,42852770,"chr9",42852675,42894751,0,"DMR Genes","ANKRD20A7P",NA,"ankyrin repeat domain 20 family member A7, pseudogene [Source:HGNC Symbol;Acc:HGNC:31980]","9",42852675,42894751
"3818","ENSG00000236817","chr1",247639575,247639838,"chr1",247565639,247640854,0,"DMR Genes","",102724446,"uncharacterized LOC102724446 [Source:NCBI gene;Acc:102724446]","1",247565639,247640854
"3819","ENSG00000236829","chr16",386919,387624,"chr16",382097,392960,0,"DMR Genes","",100134368,"uncharacterized LOC100134368 [Source:NCBI gene;Acc:100134368]","16",382097,392960
"3820","ENSG00000236859","chr2",121699344,121700720,"chr2",121649650,121728481,0,"DMR Genes","NIFK-AS1",254128,"NIFK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27385]","2",121649650,121728481
"3821","ENSG00000236886","chr2",216798265,216800966,"chr2",216694464,216994079,0,"DMR Genes","",NA,"novel transcript, antisense to IGFBP5 and TNP1","2",216694464,216994079
"3822","ENSG00000236948","chr1",5636307,5638352,"chr1",5561709,5668295,0,"DMR Genes","",NA,"novel transcript","1",5561709,5668295
"3823","ENSG00000236948","chr1",5616876,5617960,"chr1",5561709,5668295,0,"DMR Genes","",NA,"novel transcript","1",5561709,5668295
"3824","ENSG00000236961","chr6",43718697,43718795,"chr6",43722786,43737834,3992,"DMR Genes","",NA,"novel transcript","6",43722786,43737834
"3825","ENSG00000236980","chr3",49178061,49179769,"chr3",49177632,49191858,0,"DMR Genes","C3orf84",646498,"chromosome 3 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:44666]","3",49177632,49191858
"3826","ENSG00000236986","chr9",131164208,131164380,"chr9",131132852,131167505,0,"DMR Genes","",NA,"novel transcript, antisense to NUP214","9",131132852,131167505
"3827","ENSG00000236989","chr2",16088070,16088787,"chr2",16085222,16105841,0,"DMR Genes","",NA,"novel transcript","2",16085222,16105841
"3828","ENSG00000237000","chr20",56703592,56704790,"chr20",56700837,56701514,-2079,"DMR Genes","PTMAP6",NA,"prothymosin alpha pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:16573]","20",56700837,56701514
"3829","ENSG00000237092","chr13",53138556,53140219,"chr13",53146539,53151808,6321,"DMR Genes","LINC01065",NA,"long intergenic non-protein coding RNA 1065 [Source:HGNC Symbol;Acc:HGNC:49103]","13",53146539,53151808
"3830","ENSG00000237119","chr20",63052510,63053098,"chr20",63038011,63053863,0,"DMR Genes","LINC01056",100144597,"long intergenic non-protein coding RNA 1056 [Source:HGNC Symbol;Acc:HGNC:49050]","20",63038011,63053863
"3831","ENSG00000237121","chr20",58750678,58751783,"chr20",58740532,58783821,0,"DMR Genes","PIEZO1P2",NA,"piezo type mechanosensitive ion channel component 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42861]","20",58740532,58783821
"3832","ENSG00000237136","chr4",145694171,145694400,"chr4",145680115,145771032,0,"DMR Genes","C4orf51",646603,"chromosome 4 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:37264]","4",145680115,145771032
"3833","ENSG00000237265","chrX",71664938,71665227,"chrX",71662998,71666767,0,"DMR Genes","",100129291,"chromosome X open reading frame 49 pseudogene [Source:NCBI gene;Acc:100129291]","X",71662998,71666767
"3834","ENSG00000237290","chr1",38213546,38213909,"chr1",38209034,38214767,0,"DMR Genes","LINC01343",339442,"long intergenic non-protein coding RNA 1343 [Source:HGNC Symbol;Acc:HGNC:50553]","1",38209034,38214806
"3835","ENSG00000237345","chrX",48279756,48280187,"chrX",48279423,48281792,0,"DMR Genes","",NA,"ornithine aminotransferase (gyrate atrophy) pseudogene","X",48279423,48281792
"3836","ENSG00000237352","chr1",59142912,59143046,"chr1",58933643,59240555,0,"DMR Genes","LINC01358",NA,"long intergenic non-protein coding RNA 1358 [Source:HGNC Symbol;Acc:HGNC:50589]","1",58933643,59240555
"3837","ENSG00000237352","chr1",59013253,59013475,"chr1",58933643,59240555,0,"DMR Genes","LINC01358",NA,"long intergenic non-protein coding RNA 1358 [Source:HGNC Symbol;Acc:HGNC:50589]","1",58933643,59240555
"3838","ENSG00000237399","chr10",3165724,3165893,"chr10",3141632,3167972,0,"DMR Genes","PITRM1-AS1",100507034,"PITRM1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44675]","10",3141632,3167972
"3839","ENSG00000237423","chr20",47973246,47973822,"chr20",47980488,47988744,6667,"DMR Genes","LINC01522",NA,"long intergenic non-protein coding RNA 1522 [Source:HGNC Symbol;Acc:HGNC:51224]","20",47980488,47988744
"3840","ENSG00000237426","chrX",124174402,124174591,"chrX",124173001,124174459,0,"DMR Genes","ZIK1P1",NA,"zinc finger protein interacting with K protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38031]","X",124173001,124174459
"3841","ENSG00000237513","chr7",104943295,104945378,"chr7",104941063,104962334,0,"DMR Genes","",NA,"novel transcript","7",104941063,104962334
"3842","ENSG00000237520","chr1",234958050,234961796,"chr1",234957231,234959989,0,"DMR Genes","",NA,"novel transcript","1",234957231,234959989
"3843","ENSG00000237525","chr2",215574879,215575420,"chr2",215533133,215713895,0,"DMR Genes","",NA,"novel transcript","2",215533133,215713895
"3844","ENSG00000237548","chr9",121891260,121892851,"chr9",121884636,121963719,0,"DMR Genes","TTLL11-IT1",NA,"TTLL11 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:24214]","9",121884636,121963719
"3845","ENSG00000237584","chrX",137441843,137442734,"chrX",137441258,137441836,-8,"DMR Genes","RAC1P4",NA,"Rac family small GTPase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:31113]","X",137441258,137441836
"3846","ENSG00000237664","chr21",45347751,45348220,"chr21",45338590,45341990,-5762,"DMR Genes","LINC00316",388830,"long intergenic non-protein coding RNA 316 [Source:HGNC Symbol;Acc:HGNC:19723]","21",45338590,45341990
"3847","ENSG00000237664","chr21",45349918,45350297,"chr21",45338590,45341990,-7929,"DMR Genes","LINC00316",388830,"long intergenic non-protein coding RNA 316 [Source:HGNC Symbol;Acc:HGNC:19723]","21",45338590,45341990
"3848","ENSG00000237720","chr2",2843177,2843645,"chr2",2834264,2838391,-4787,"DMR Genes","",NA,"novel transcript","2",2834264,2838391
"3849","ENSG00000237751","chr2",70889484,70890745,"chr2",70887871,70889959,0,"DMR Genes","LINC01143",104355141,"long intergenic non-protein coding RNA 1143 [Source:HGNC Symbol;Acc:HGNC:49458]","2",70887871,70889959
"3850","ENSG00000237782","chrX",45382059,45382114,"chrX",45381527,45381995,-65,"DMR Genes","",NA,"transmembrane 4 superfamily member 11 (plasmolipin) (PMLP) pseudogene","X",45381527,45381995
"3851","ENSG00000237838","chr3",24844423,24845340,"chr3",24687919,25174305,0,"DMR Genes","",NA,"novel transcript","3",24687919,25174305
"3852","ENSG00000237863","chrX",108736758,108736887,"chrX",108736011,108738903,0,"DMR Genes","",101928358,"uncharacterized LOC101928358 [Source:NCBI gene;Acc:101928358]","X",108736011,108738903
"3853","ENSG00000237879","chr13",30809438,30810956,"chr13",30803206,30810645,0,"DMR Genes","LINC00398",100874158,"long intergenic non-protein coding RNA 398 [Source:HGNC Symbol;Acc:HGNC:42727]","13",30803206,30810645
"3854","ENSG00000237975","chr1",152219720,152219860,"chr1",152168125,152445456,0,"DMR Genes","FLG-AS1",339400,"FLG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27913]","1",152168125,152445456
"3855","ENSG00000237975","chr1",152188776,152189473,"chr1",152168125,152445456,0,"DMR Genes","FLG-AS1",339400,"FLG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27913]","1",152168125,152445456
"3856","ENSG00000237989","chr21",43358208,43358890,"chr21",43358147,43362349,0,"DMR Genes","LINC01679",101928399,"long intergenic non-protein coding RNA 1679 [Source:HGNC Symbol;Acc:HGNC:52469]","21",43358147,43362349
"3857","ENSG00000238005","chr1",234958050,234961796,"chr1",234957342,234970062,0,"DMR Genes","",101927851,"uncharacterized LOC101927851 [Source:NCBI gene;Acc:101927851]","1",234957342,234970062
"3858","ENSG00000238031","chr3",194823459,194823839,"chr3",194827890,194832592,4052,"DMR Genes","",NA,"novel transcript","3",194827890,194832592
"3859","ENSG00000238042","chr1",221913829,221915610,"chr1",221880981,221978523,0,"DMR Genes","LINC02257",NA,"long intergenic non-protein coding RNA 2257 [Source:HGNC Symbol;Acc:HGNC:53159]","1",221880981,221978523
"3860","ENSG00000238049","chrX",103348009,103348212,"chrX",103347462,103347729,-281,"DMR Genes","",NA,"nerve growth factor receptor (TNFRSF16) associated protein 1 (NGFRAP1) pseudogene","X",103347462,103347729
"3861","ENSG00000238086","chr13",48318205,48318956,"chr13",48316863,48320475,0,"DMR Genes","PPP1R26P1",NA,"protein phosphatase 1 regulatory subunit 26 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42015]","13",48316863,48320475
"3862","ENSG00000238165","chr2",50828713,50829525,"chr2",50829442,50829678,0,"DMR Genes","",NA,"chromosome 20 open reading frame 30 (C20orf30) pseudogene","2",50829442,50829678
"3863","ENSG00000238166","chr15",78756004,78756150,"chr15",78752107,78753373,-2632,"DMR Genes","",646938,"TBC1 domain family member 2B pseudogene [Source:NCBI gene;Acc:646938]","15",78752107,78753373
"3864","ENSG00000238195","chr22",27194684,27195891,"chr22",27204211,27205126,8321,"DMR Genes","",NA,"novel transcript","22",27204211,27205126
"3865","ENSG00000238198","chr1",113013352,113015161,"chr1",113011687,113073105,0,"DMR Genes","",100996251,"uncharacterized LOC100996251 [Source:NCBI gene;Acc:100996251]","1",113011687,113073105
"3866","ENSG00000238257","chr21",30764615,30764697,"chr21",30762682,30762882,-1734,"DMR Genes","",NA,"novel keratin associated protein 21 (KRTAP21) family pseudogene","21",30762682,30762882
"3867","ENSG00000238276","chr10",118246244,118246635,"chr10",118241564,118267710,0,"DMR Genes","",101927760,"uncharacterized LOC101927760 [Source:NCBI gene;Acc:101927760]","10",118241564,118267710
"3868","ENSG00000238379","chr2",128437204,128437372,"chr2",128445081,128445198,7710,"DMR Genes","RNA5SP103",NA,"RNA, 5S ribosomal pseudogene 103 [Source:HGNC Symbol;Acc:HGNC:42901]","2",128445081,128445198
"3869","ENSG00000238382","chr1",232696210,232696815,"chr1",232700204,232700308,3390,"DMR Genes","RNU6-1211P",NA,"RNA, U6 small nuclear 1211, pseudogene [Source:HGNC Symbol;Acc:HGNC:48174]","1",232700204,232700308
"3870","ENSG00000238785","chr20",47905161,47905277,"chr20",47904348,47904423,-739,"DMR Genes","RNU7-92P",NA,"RNA, U7 small nuclear 92 pseudogene [Source:HGNC Symbol;Acc:HGNC:45626]","20",47904348,47904423
"3871","ENSG00000239153","chr11",115622890,115623703,"chr11",115627082,115627185,3380,"DMR Genes","",NA,"","11",115627082,115627185
"3872","ENSG00000239224","chr14",102585485,102585683,"chr14",102582888,102583177,-2309,"DMR Genes","RN7SL546P",NA,"RNA, 7SL, cytoplasmic 546, pseudogene [Source:HGNC Symbol;Acc:HGNC:46562]","14",102582888,102583177
"3873","ENSG00000239381","chr3",181634784,181635042,"chr3",181534177,181700611,0,"DMR Genes","",NA,"novel transcript","3",181534177,181700611
"3874","ENSG00000239389","chr5",140968963,140969110,"chr5",140882208,141012344,0,"DMR Genes","PCDHA13",56136,"protocadherin alpha 13 [Source:HGNC Symbol;Acc:HGNC:8667]","5",140882208,141012344
"3875","ENSG00000239443","chr3",155309772,155310167,"chr3",155309427,155309807,0,"DMR Genes","PABPC1P10",NA,"poly(A) binding protein cytoplasmic 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37992]","3",155309427,155309807
"3876","ENSG00000239445","chr3",98713518,98714143,"chr3",98714330,98732651,188,"DMR Genes","ST3GAL6-AS1",100874207,"ST3GAL6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40828]","3",98714330,98732651
"3877","ENSG00000239523","chr3",123620468,123620721,"chr3",123585542,123644568,0,"DMR Genes","MYLK-AS1",100506826,"MYLK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42440]","3",123585542,123644568
"3878","ENSG00000239636","chr1",35576692,35577359,"chr1",35569813,35577729,0,"DMR Genes","",105378645,"uncharacterized LOC105378645 [Source:NCBI gene;Acc:105378645]","1",35569813,35577729
"3879","ENSG00000239684","chr9",63781629,63782091,"chr9",63775892,63776143,-5487,"DMR Genes","PTGER4P3",NA,"prostaglandin E receptor 4 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38498]","9",63775892,63776143
"3880","ENSG00000239704","chr17",15461297,15461357,"chr17",15436015,15503608,0,"DMR Genes","CDRT4",284040,"CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]","17",15436015,15503608
"3881","ENSG00000239862","chr2",89296352,89296571,"chr2",89297264,89297785,694,"DMR Genes","IGKV1-37",NA,"immunoglobulin kappa variable 1-37 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5739]","2",89297264,89297785
"3882","ENSG00000239872","chr8",121376779,121376965,"chr8",121380137,121380465,3173,"DMR Genes","RPL35AP19",NA,"ribosomal protein L35a pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:36631]","8",121380137,121380465
"3883","ENSG00000240125","chr17",40440811,40441201,"chr17",40439467,40439917,-895,"DMR Genes","RPL23AP75",NA,"ribosomal protein L23a pseudogene 75 [Source:HGNC Symbol;Acc:HGNC:35975]","17",40439467,40439917
"3884","ENSG00000240184","chr5",141496306,141498669,"chr5",141475947,141512979,0,"DMR Genes","PCDHGC3",5098,"protocadherin gamma subfamily C, 3 [Source:HGNC Symbol;Acc:HGNC:8716]","5",141475947,141512979
"3885","ENSG00000240194","chr1",110499778,110499981,"chr1",110480752,110491277,-8502,"DMR Genes","CYMP",643160,"chymosin pseudogene [Source:HGNC Symbol;Acc:HGNC:2588]","1",110480752,110491277
"3886","ENSG00000240230","chr7",903385,904039,"chr7",898778,975599,0,"DMR Genes","COX19",90639,"cytochrome c oxidase assembly factor COX19 [Source:HGNC Symbol;Acc:HGNC:28074]","7",898778,975599
"3887","ENSG00000240350","chr2",111523596,111524021,"chr2",111491273,111570974,0,"DMR Genes","",105373557,"uncharacterized LOC105373557 [Source:NCBI gene;Acc:105373557]","2",111491273,111570974
"3888","ENSG00000240405","chr3",69999108,70000286,"chr3",69999550,70518064,0,"DMR Genes","SAMMSON",101927152,"survival associated mitochondrial melanoma specific oncogenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:49644]","3",69999550,70518064
"3889","ENSG00000240498","chr9",22005318,22006229,"chr9",21994778,22121097,0,"DMR Genes","CDKN2B-AS1",100048912,"CDKN2B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34341]","9",21994778,22121097
"3890","ENSG00000240707","chr10",132964710,132965568,"chr10",132965534,132976354,0,"DMR Genes","LINC01168",399829,"long intergenic non-protein coding RNA 1168 [Source:HGNC Symbol;Acc:HGNC:49537]","10",132965534,132976354
"3891","ENSG00000240747","chr3",42936245,42936476,"chr3",42809483,42942792,0,"DMR Genes","KRBOX1",100506243,"KRAB box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:38708]","3",42809483,42942792
"3892","ENSG00000240764","chr5",141496306,141498669,"chr5",141489121,141512979,0,"DMR Genes","PCDHGC5",56097,"protocadherin gamma subfamily C, 5 [Source:HGNC Symbol;Acc:HGNC:8718]","5",141489121,141512979
"3893","ENSG00000240790","chr7",127637384,127638636,"chr7",127644685,127652012,6050,"DMR Genes","",NA,"novel transcript, antisense to SND1","7",127644685,127652012
"3894","ENSG00000240889","chr7",140695441,140696296,"chr7",140695336,140697077,0,"DMR Genes","NDUFB2-AS1",100134713,"NDUFB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40396]","7",140695336,140697077
"3895","ENSG00000241081","chr14",76885665,76885862,"chr14",76886377,76886750,516,"DMR Genes","RPL22P2",NA,"ribosomal protein L22 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19794]","14",76886377,76886750
"3896","ENSG00000241129","chr12",124928538,124928618,"chr12",124935455,124935895,6838,"DMR Genes","RPL22P19",NA,"ribosomal protein L22 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:36567]","12",124935455,124935895
"3897","ENSG00000241163","chr3",72177284,72177604,"chr3",72035300,72279503,0,"DMR Genes","LINC00877",285286,"long intergenic non-protein coding RNA 877 [Source:HGNC Symbol;Acc:HGNC:27706]","3",72035300,72279503
"3898","ENSG00000241172","chr19",18967451,18970165,"chr19",18957957,18958258,-9194,"DMR Genes","RN7SL70P",NA,"RNA, 7SL, cytoplasmic 70, pseudogene [Source:HGNC Symbol;Acc:HGNC:46086]","19",18957957,18958258
"3899","ENSG00000241468","chr7",99449969,99450491,"chr7",99448475,99466331,0,"DMR Genes","ATP5MF",9551,"ATP synthase membrane subunit f [Source:HGNC Symbol;Acc:HGNC:848]","7",99448475,99466331
"3900","ENSG00000241484","chr22",44850046,44851188,"chr22",44752558,44862788,0,"DMR Genes","ARHGAP8",23779,"Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]","22",44752558,44862788
"3901","ENSG00000241484","chr22",44816287,44816516,"chr22",44752558,44862788,0,"DMR Genes","ARHGAP8",23779,"Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]","22",44752558,44862788
"3902","ENSG00000241613","chr13",53254004,53254683,"chr13",53258077,53258372,3395,"DMR Genes","RN7SL618P",NA,"RNA, 7SL, cytoplasmic 618, pseudogene [Source:HGNC Symbol;Acc:HGNC:46634]","13",53258077,53258372
"3903","ENSG00000241644","chr7",30750982,30751287,"chr7",30697985,30757602,0,"DMR Genes","INMT",11185,"indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]","7",30697985,30757602
"3904","ENSG00000241769","chrX",149540708,149540917,"chrX",149527591,149540959,0,"DMR Genes","LINC00893",100131434,"long intergenic non-protein coding RNA 893 [Source:HGNC Symbol;Acc:HGNC:44265]","X",149527591,149540959
"3905","ENSG00000241878","chr22",31637481,31638205,"chr22",31618491,31662432,0,"DMR Genes","PISD",23761,"phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]","22",31618491,31662432
"3906","ENSG00000241973","chr22",20786172,20786936,"chr22",20707691,20859417,0,"DMR Genes","PI4KA",5297,"phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]","22",20707691,20859417
"3907","ENSG00000241973","chr22",20727438,20728674,"chr22",20707691,20859417,0,"DMR Genes","PI4KA",5297,"phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]","22",20707691,20859417
"3908","ENSG00000242048","chr7",151809419,151809647,"chr7",151806490,151810820,0,"DMR Genes","",644090,"uncharacterized LOC644090 [Source:NCBI gene;Acc:644090]","7",151806490,151810820
