"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"2287","ENSG00000248118","chr5",3518783,3518918,"chr5",3417152,3536094,0,"DMR Genes","LINC01019",285577,"long intergenic non-protein coding RNA 1019 [Source:HGNC Symbol;Acc:HGNC:27742]","5",3417152,3536094
"2288","ENSG00000248636","chr12",119506985,119508077,"chr12",119387987,119668079,0,"DMR Genes","",105370027,"uncharacterized LOC105370027 [Source:NCBI gene;Acc:105370027]","12",119387987,119668079
"2289","ENSG00000248795","chr4",138562019,138562066,"chr4",138560704,138561941,-79,"DMR Genes","",NA,"NIN1/RPN12 binding protein 1 homolog (S. cerevisiae) (NOB1) pseudogene","4",138560704,138561941
"2290","ENSG00000248859","chr5",176744635,176745893,"chr5",176743205,176743871,-765,"DMR Genes","LINC01574",102577424,"long intergenic non-protein coding RNA 1574 [Source:HGNC Symbol;Acc:HGNC:51388]","5",176743205,176743871
"2291","ENSG00000248874","chr5",24069525,24070507,"chr5",23951348,24178263,0,"DMR Genes","C5orf17",439936,"chromosome 5 open reading frame 17 (putative) [Source:HGNC Symbol;Acc:HGNC:26630]","5",23951348,24178263
"2292","ENSG00000248898","chr5",52668765,52669791,"chr5",52675193,52788026,5403,"DMR Genes","",NA,"novel transcript","5",52675193,52788026
"2293","ENSG00000248949","chr5",956311,958138,"chr5",946315,956520,0,"DMR Genes","",NA,"novel transcript","5",946315,956520
"2294","ENSG00000248958","chr4",129136256,129136490,"chr4",129135926,129139740,0,"DMR Genes","ZSWIM5P3",NA,"zinc finger SWIM-type containing 5 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43770]","4",129135926,129139740
"2295","ENSG00000248973","chr5",4662399,4663164,"chr5",4451930,4866221,0,"DMR Genes","",NA,"novel transcript","5",4451930,4866221
"2296","ENSG00000249022","chr4",153087661,153088053,"chr4",153034211,153091165,0,"DMR Genes","",NA,"novel transcript","4",153034211,153091165
"2297","ENSG00000249158","chr5",140870896,140871331,"chr5",140868183,141012344,0,"DMR Genes","PCDHA11",56138,"protocadherin alpha 11 [Source:HGNC Symbol;Acc:HGNC:8665]","5",140868183,141012344
"2298","ENSG00000249162","chr4",187745410,187746603,"chr4",187746094,187748199,0,"DMR Genes","ADAM20P3",NA,"ADAM metallopeptidase domain 20 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43902]","4",187746094,187748199
"2299","ENSG00000249272","chr4",8961374,8961639,"chr4",8959628,8963981,0,"DMR Genes","UNC93B8",NA,"unc-93 homolog B8, pseudogene [Source:HGNC Symbol;Acc:HGNC:44037]","4",8959628,8963981
"2300","ENSG00000249592","chr4",761616,763388,"chr4",762387,781849,0,"DMR Genes","",100129917,"uncharacterized LOC100129917 [Source:NCBI gene;Acc:100129917]","4",762387,781849
"2301","ENSG00000249614","chr4",104014593,104015406,"chr4",103961616,104036923,0,"DMR Genes","LINC02503",105377349,"long intergenic non-protein coding RNA 2503 [Source:HGNC Symbol;Acc:HGNC:53492]","4",103961616,104036923
"2302","ENSG00000249669","chr5",149430537,149431579,"chr5",149406689,149432835,0,"DMR Genes","CARMN",728264,"cardiac mesoderm enhancer-associated non-coding RNA [Source:HGNC Symbol;Acc:HGNC:42872]","5",149406689,149432835
"2303","ENSG00000249738","chr5",159586322,159587176,"chr5",159310745,159805536,0,"DMR Genes","",285626,"uncharacterized LOC285626 [Source:NCBI gene;Acc:285626]","5",159310745,159805536
"2304","ENSG00000249743","chr5",73296876,73297995,"chr5",73213947,73294934,-1943,"DMR Genes","",NA,"novel transcript","5",73213947,73294934
"2305","ENSG00000249797","chr5",118003327,118003915,"chr5",117925008,118266035,0,"DMR Genes","LINC02147",NA,"long intergenic non-protein coding RNA 2147 [Source:HGNC Symbol;Acc:HGNC:53007]","5",117925008,118266035
"2306","ENSG00000249833","chr3",126392395,126393137,"chr3",126393032,126394851,0,"DMR Genes","CCDC37-DT",100506907,"CCDC37 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49641]","3",126393032,126394851
"2307","ENSG00000249856","chr5",75020291,75020673,"chr5",74917726,75023928,0,"DMR Genes","",NA,"novel transcript","5",74917726,75023928
"2308","ENSG00000249906","chr17",49561804,49562688,"chr17",49505657,49574064,0,"DMR Genes","",100288866,"uncharacterized LOC100288866 [Source:NCBI gene;Acc:100288866]","17",49505657,49574064
"2309","ENSG00000249906","chr17",49570880,49572310,"chr17",49505657,49574064,0,"DMR Genes","",100288866,"uncharacterized LOC100288866 [Source:NCBI gene;Acc:100288866]","17",49505657,49574064
"2310","ENSG00000249992","chr3",45214103,45215963,"chr3",45224466,45226278,8504,"DMR Genes","TMEM158",25907,"transmembrane protein 158 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30293]","3",45224466,45226278
"2311","ENSG00000250039","chr4",22209414,22209539,"chr4",21949015,22330330,0,"DMR Genes","",NA,"novel transcript","4",21949015,22330330
"2312","ENSG00000250120","chr5",140870896,140871331,"chr5",140855883,141012344,0,"DMR Genes","PCDHA10",56139,"protocadherin alpha 10 [Source:HGNC Symbol;Acc:HGNC:8664]","5",140855883,141012344
"2313","ENSG00000250120","chr5",140858213,140858305,"chr5",140855883,141012344,0,"DMR Genes","PCDHA10",56139,"protocadherin alpha 10 [Source:HGNC Symbol;Acc:HGNC:8664]","5",140855883,141012344
"2314","ENSG00000250249","chr4",62293076,62293232,"chr4",62291562,62292337,-740,"DMR Genes","",NA,"ubiquitin-conjugating enzyme E2L 3 (UBE2L3) pseudogene","4",62291562,62292337
"2315","ENSG00000250259","chr4",1027503,1028245,"chr4",1027678,1028972,0,"DMR Genes","",NA,"novel transcript","4",1027678,1028972
"2316","ENSG00000250307","chr4",112077920,112078310,"chr4",112077598,112078400,0,"DMR Genes","TUBB8P3",NA,"tubulin beta 8 class VIII pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42338]","4",112077598,112078400
"2317","ENSG00000250310","chr17",49561804,49562688,"chr17",49544847,49577962,0,"DMR Genes","",NA,"novel transcript","17",49544788,49577962
"2318","ENSG00000250310","chr17",49570880,49572310,"chr17",49544847,49577962,0,"DMR Genes","",NA,"novel transcript","17",49544788,49577962
"2319","ENSG00000250471","chr4",8171998,8172730,"chr4",8174421,8174999,1692,"DMR Genes","GMPSP1",NA,"guanine monophosphate synthase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39428]","4",8174421,8174999
"2320","ENSG00000250529","chr5",5078210,5078527,"chr5",5069192,5078311,0,"DMR Genes","LINC02121",105374631,"long intergenic non-protein coding RNA 2121 [Source:HGNC Symbol;Acc:HGNC:52977]","5",5069192,5078311
"2321","ENSG00000250548","chr14",61568757,61568989,"chr14",61556313,61570653,0,"DMR Genes","LINC01303",101927780,"long intergenic non-protein coding RNA 1303 [Source:HGNC Symbol;Acc:HGNC:50470]","14",61556313,61570653
"2322","ENSG00000250571","chr8",143277808,143278982,"chr8",143267433,143276931,-878,"DMR Genes","GLI4",2738,"GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]","8",143267433,143276931
"2323","ENSG00000250602","chr5",126454119,126455123,"chr5",126433505,126490371,0,"DMR Genes","",NA,"novel transcript, antisense to GRAMD3","5",126372477,126509021
"2324","ENSG00000250710","chr4",4162606,4163116,"chr4",4156522,4157443,-5164,"DMR Genes","OR7E99P",NA,"olfactory receptor family 7 subfamily E member 99 pseudogene [Source:HGNC Symbol;Acc:HGNC:15059]","4",4156522,4157443
"2325","ENSG00000250746","chr4",164188313,164188351,"chr4",164188311,164190367,0,"DMR Genes","",NA,"heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) (HSPA5) pseudogene","4",164188311,164190367
"2326","ENSG00000250799","chr19",35811909,35813079,"chr19",35799988,35813299,0,"DMR Genes","PRODH2",58510,"proline dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:17325]","19",35799988,35813299
"2327","ENSG00000250986","chr4",3764531,3764624,"chr4",3758748,3763390,-1142,"DMR Genes","LINC02600",107986251,"long intergenic non-protein coding RNA 2600 [Source:HGNC Symbol;Acc:HGNC:53177]","4",3758748,3763390
"2328","ENSG00000251039","chr2",89845657,89846129,"chr2",89851791,89852497,5663,"DMR Genes","IGKV2D-40",NA,"immunoglobulin kappa variable 2D-40 [Source:HGNC Symbol;Acc:HGNC:5804]","2",89851791,89852497
"2329","ENSG00000251173","chr4",41228548,41228572,"chr4",41220074,41256727,0,"DMR Genes","UCHL1-AS1",101410542,"UCHL1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:40600]","4",41220074,41256727
"2330","ENSG00000251211","chr5",178165921,178166170,"chr5",178165702,178166562,0,"DMR Genes","",NA,"apolipoprotein A-I binding protein (APOA1BP) pseudogene","5",178165702,178166562
"2331","ENSG00000251226","chr11",134737932,134738175,"chr11",134735596,134763810,0,"DMR Genes","",NA,"novel transcript","11",134735596,134763810
"2332","ENSG00000251257","chr5",38469662,38469709,"chr5",38460925,38468339,-1324,"DMR Genes","",NA,"novel transcript","5",38460925,38468339
"2333","ENSG00000251301","chr12",68374165,68376497,"chr12",68332888,68451663,0,"DMR Genes","LINC02384",100507195,"long intergenic non-protein coding RNA 2384 [Source:HGNC Symbol;Acc:HGNC:53308]","12",68332888,68451663
"2334","ENSG00000251474","chr3",129394891,129395174,"chr3",129382922,129399655,0,"DMR Genes","RPL32P3",132241,"ribosomal protein L32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27024]","3",129382922,129399655
"2335","ENSG00000251557","chr11",43251476,43253639,"chr11",43120762,43269393,0,"DMR Genes","HNRNPKP3",399881,"heterogeneous nuclear ribonucleoprotein K pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42376]","11",43120762,43269393
"2336","ENSG00000251732","chr5",107814826,107815447,"chr5",107810629,107810924,-3903,"DMR Genes","RN7SKP122",NA,"RNA, 7SK small nuclear pseudogene 122 [Source:HGNC Symbol;Acc:HGNC:45846]","5",107810629,107810924
"2337","ENSG00000251915","chr16",35729515,35731308,"chr16",35734393,35734504,3086,"DMR Genes","RNA5SP406",NA,"RNA, 5S ribosomal pseudogene 406 [Source:HGNC Symbol;Acc:HGNC:43306]","16",35734393,35734504
"2338","ENSG00000252412","chr22",37013138,37013729,"chr22",37013225,37013319,0,"DMR Genes","",NA,"","22",37013225,37013319
"2339","ENSG00000252826","chr1",143717513,143718323,"chr1",143720510,143720644,2188,"DMR Genes","RNU1-92P",NA,"RNA, U1 small nuclear 92, pseudogene [Source:HGNC Symbol;Acc:HGNC:48434]","1",143720510,143720644
"2340","ENSG00000252995","chr15",79811990,79812302,"chr15",79817349,79817450,5048,"DMR Genes","RNU6-667P",NA,"RNA, U6 small nuclear 667, pseudogene [Source:HGNC Symbol;Acc:HGNC:47630]","15",79817349,79817450
"2341","ENSG00000253102","chr17",50406795,50408731,"chr17",50396438,50397888,-8908,"DMR Genes","",NA,"novel transcript, antisense to LRRC59","17",50396438,50397888
"2342","ENSG00000253125","chr8",22689974,22690332,"chr8",22690150,22798616,0,"DMR Genes","",NA,"novel transcript","8",22690150,22798616
"2343","ENSG00000253320","chr8",102919670,102921643,"chr8",102864300,102977876,0,"DMR Genes","AZIN1-AS1",100506753,"AZIN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51558]","8",102864280,103001684
"2344","ENSG00000253336","chr8",123288992,123289869,"chr8",123288355,123290503,0,"DMR Genes","",NA,"hydroxysteroid (17-beta) dehydrogenase 4 (HSD17B4) pseudogene","8",123288355,123290503
"2345","ENSG00000253449","chr5",158242586,158243573,"chr5",158225352,158234376,-8211,"DMR Genes","",NA,"novel transcript","5",158225352,158234376
"2346","ENSG00000253552","chr7",27115530,27116112,"chr7",27107777,27134302,0,"DMR Genes","HOXA-AS2",285943,"HOXA cluster antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:43745]","7",27107777,27134302
"2347","ENSG00000253554","chr8",63915419,63916051,"chr8",63687179,64368558,0,"DMR Genes","",102724623,"uncharacterized LOC102724623 [Source:NCBI gene;Acc:102724623]","8",63687179,64368558
"2348","ENSG00000253557","chr8",19141221,19141413,"chr8",19084992,19259469,0,"DMR Genes","",100128993,"uncharacterized LOC100128993 [Source:NCBI gene;Acc:100128993]","8",19084992,19259469
"2349","ENSG00000253647","chr5",170393122,170394197,"chr5",170389493,170422844,0,"DMR Genes","",101928033,"uncharacterized LOC101928033 [Source:NCBI gene;Acc:101928033]","5",170389493,170422844
"2350","ENSG00000253652","chr5",179511504,179513762,"chr5",179503322,179515579,0,"DMR Genes","",NA,"novel transcript","5",179503322,179515579
"2351","ENSG00000253660","chr5",167945574,167945684,"chr5",167937717,167953469,0,"DMR Genes","",NA,"novel transcript","5",167937717,167953469
"2352","ENSG00000253686","chr5",173753484,173753525,"chr5",173707614,173746211,-7274,"DMR Genes","LINC01484",101928136,"long intergenic non-protein coding RNA 1484 [Source:HGNC Symbol;Acc:HGNC:51136]","5",173707614,173746211
"2353","ENSG00000253690","chr8",28296050,28299372,"chr8",28250063,28339255,0,"DMR Genes","",NA,"novel transcript","8",28250063,28339255
"2354","ENSG00000253733","chr8",20286636,20287552,"chr8",20275773,20290458,0,"DMR Genes","LZTS1-AS1",100874051,"LZTS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43630]","8",20275773,20290458
"2355","ENSG00000253868","chr8",124138918,124140618,"chr8",124046073,124171522,0,"DMR Genes","FER1L6-AS2",157376,"FER1L6 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:26534]","8",124046073,124171522
"2356","ENSG00000253880","chr8",6075599,6076443,"chr8",6044353,6257537,0,"DMR Genes","",NA,"novel transcript","8",6044353,6257537
"2357","ENSG00000253931","chr8",143402553,143402871,"chr8",143412749,143417054,9879,"DMR Genes","",NA,"novel transcript","8",143412749,143417054
"2358","ENSG00000253980","chr5",157199505,157200698,"chr5",157199242,157224380,0,"DMR Genes","",NA,"novel transcript","5",157199242,157224380
"2359","ENSG00000254001","chr8",78159217,78159418,"chr8",78148101,78153913,-5305,"DMR Genes","",NA,"novel transcript","8",78148101,78153913
"2360","ENSG00000254084","chr8",101437165,101437222,"chr8",101411873,101452452,0,"DMR Genes","",NA,"novel transcript","8",101411873,101452452
"2361","ENSG00000254154","chr1",177995836,177996291,"chr1",177928788,178038007,0,"DMR Genes","CRYZL2P-SEC16B",NA,"CRYZL2P-SEC16B readthrough [Source:HGNC Symbol;Acc:HGNC:53757]","1",177928788,178038007
"2362","ENSG00000254377","chr8",64379217,64379244,"chr8",64373328,64383787,0,"DMR Genes","MIR124-2HG",100130155,"MIR124-2 host gene [Source:HGNC Symbol;Acc:HGNC:48723]","8",64373328,64383787
"2363","ENSG00000254383","chr8",40903794,40904743,"chr8",40900016,40901854,-1941,"DMR Genes","",NA,"novel transcript","8",40900016,40901854
"2364","ENSG00000254401","chr11",11145825,11147003,"chr11",11117854,11183611,0,"DMR Genes","",NA,"novel transcript","11",11020883,11183611
"2365","ENSG00000254402","chr8",144526607,144526722,"chr8",144522377,144527032,0,"DMR Genes","LRRC24",441381,"leucine rich repeat containing 24 [Source:HGNC Symbol;Acc:HGNC:28947]","8",144522377,144527032
"2366","ENSG00000254443","chr11",6357371,6357975,"chr11",6362799,6365267,4825,"DMR Genes","",NA,"novel transcript","11",6362799,6365267
"2367","ENSG00000254518","chr11",50298256,50299102,"chr11",50298579,50304656,0,"DMR Genes","",NA,"novel transcript","11",50298579,50304656
"2368","ENSG00000254526","chr11",29182294,29182374,"chr11",29159956,29266734,0,"DMR Genes","",NA,"novel transcript","11",29159956,29266734
"2369","ENSG00000254607","chr11",126655603,126656209,"chr11",126652852,126682104,0,"DMR Genes","",101929427,"uncharacterized LOC101929427 [Source:NCBI gene;Acc:101929427]","11",126652852,126682104
"2370","ENSG00000254871","chr11",46143019,46143223,"chr11",46142716,46143594,0,"DMR Genes","",NA,"filamin binding LIM protein 1 (FBLIM1) pseudogene","11",46142716,46143594
"2371","ENSG00000254968","chr11",112465554,112466067,"chr11",112393118,112621729,0,"DMR Genes","",101928823,"uncharacterized LOC101928823 [Source:NCBI gene;Acc:101928823]","11",112393118,112621729
"2372","ENSG00000254975","chr11",76688787,76689710,"chr11",76675079,76703195,0,"DMR Genes","",NA,"novel transcript","11",76675079,76703195
"2373","ENSG00000254975","chr11",76695636,76697500,"chr11",76675079,76703195,0,"DMR Genes","",NA,"novel transcript","11",76675079,76703195
"2374","ENSG00000254987","chr11",103810618,103810947,"chr11",103675994,103895271,0,"DMR Genes","",NA,"novel transcript","11",103675994,103895271
"2375","ENSG00000255021","chr3",14297472,14298210,"chr3",14272373,14303845,0,"DMR Genes","",NA,"novel transcript","3",14272373,14303845
"2376","ENSG00000255042","chr11",50298256,50299102,"chr11",50279828,50298452,0,"DMR Genes","",441601,"septin 7 pseudogene [Source:NCBI gene;Acc:441601]","11",50279828,50298452
"2377","ENSG00000255082","chr11",88508655,88508685,"chr11",88504576,88524054,0,"DMR Genes","GRM5-AS1",100873989,"GRM5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40265]","11",88504576,88524054
"2378","ENSG00000255197","chr11",47389231,47392072,"chr11",47383148,47409190,0,"DMR Genes","",NA,"novel transcript","11",47383148,47409190
"2379","ENSG00000255248","chr11",122156298,122156342,"chr11",122028327,122556721,0,"DMR Genes","MIR100HG",399959,"mir-100-let-7a-2-mir-125b-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:39522]","11",122028327,122556721
"2380","ENSG00000255258","chr11",133787764,133788047,"chr11",133783671,133810376,0,"DMR Genes","",646522,"uncharacterized LOC646522 [Source:NCBI gene;Acc:646522]","11",133783671,133810376
"2381","ENSG00000255261","chr11",71615225,71615514,"chr11",71620020,71621032,4507,"DMR Genes","OR7E4P",NA,"olfactory receptor family 7 subfamily E member 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:8424]","11",71620020,71621032
"2382","ENSG00000255274","chr11",118010642,118011343,"chr11",118003634,118088299,0,"DMR Genes","SMIM35",100526771,"small integral membrane protein 35 [Source:HGNC Symbol;Acc:HGNC:44179]","11",118003634,118088299
"2383","ENSG00000255314","chr11",46143019,46143223,"chr11",46123573,46177106,0,"DMR Genes","",101928894,"uncharacterized LOC101928894 [Source:NCBI gene;Acc:101928894]","11",46123031,46177106
"2384","ENSG00000255328","chr11",327129,327553,"chr11",327171,330122,0,"DMR Genes","",NA,"novel transcript","11",327171,330122
"2385","ENSG00000255408","chr5",140802880,140803428,"chr5",140801028,141012344,0,"DMR Genes","PCDHA3",56145,"protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","5",140801028,141012344
"2386","ENSG00000255408","chr5",140858213,140858305,"chr5",140801028,141012344,0,"DMR Genes","PCDHA3",56145,"protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","5",140801028,141012344
"2387","ENSG00000255408","chr5",140870896,140871331,"chr5",140801028,141012344,0,"DMR Genes","PCDHA3",56145,"protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","5",140801028,141012344
"2388","ENSG00000255408","chr5",140830232,140830343,"chr5",140801028,141012344,0,"DMR Genes","PCDHA3",56145,"protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","5",140801028,141012344
"2389","ENSG00000255408","chr5",140836227,140836489,"chr5",140801028,141012344,0,"DMR Genes","PCDHA3",56145,"protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","5",140801028,141012344
"2390","ENSG00000255474","chr12",4700616,4700869,"chr12",4700417,4720102,0,"DMR Genes","GAU1",101929549,"GALNT8 antisense upstream 1 [Source:HGNC Symbol;Acc:HGNC:53880]","12",4700417,4720102
"2391","ENSG00000255514","chr11",48227564,48229341,"chr11",48227429,48228310,0,"DMR Genes","OR4B2P",NA,"olfactory receptor family 4 subfamily B member 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:8291]","11",48227429,48228310
"2392","ENSG00000255545","chr11",134437863,134439213,"chr11",134436473,134505661,0,"DMR Genes","",283177,"uncharacterized LOC283177 [Source:NCBI gene;Acc:283177]","11",134436473,134505661
"2393","ENSG00000255571","chr15",89389012,89390015,"chr15",89361579,89398487,0,"DMR Genes","MIR9-3HG",254559,"MIR9-3 host gene [Source:HGNC Symbol;Acc:HGNC:27388]","15",89361579,89398487
"2394","ENSG00000255585","chr9",137785412,137787186,"chr9",137776539,137789235,0,"DMR Genes","",NA,"forkhead box H1 (FOXH1) pseudogene","9",137776539,137789235
"2395","ENSG00000255639","chr12",4700616,4700869,"chr12",4657634,4744581,0,"DMR Genes","",NA,"novel protein","12",4649101,4774184
"2396","ENSG00000255652","chr12",34212393,34213152,"chr12",34191279,34218853,0,"DMR Genes","",NA,"novel transcript","12",34191279,34218853
"2397","ENSG00000255737","chr12",57726311,57726459,"chr12",57726271,57728356,0,"DMR Genes","AGAP2-AS1",100130776,"AGAP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48633]","12",57726271,57728356
"2398","ENSG00000255749","chr12",14260674,14261046,"chr12",14254912,14255226,-5449,"DMR Genes","GNAI2P1",NA,"G protein subunit alpha i2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4386]","12",14254912,14255226
"2399","ENSG00000256103","chr12",6264542,6264808,"chr12",6270168,6270425,5361,"DMR Genes","ATP5MFP5",NA,"ATP synthase membrane subunit f pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:33611]","12",6270168,6270425
"2400","ENSG00000256258","chr12",131621392,131622367,"chr12",131621891,131623203,0,"DMR Genes","",NA,"novel transcript","12",131621891,131623203
"2401","ENSG00000256357","chr14",94441403,94442071,"chr14",94430633,94464730,0,"DMR Genes","",NA,"novel transcript, antisense to SERPINA9","14",94430633,94464730
"2402","ENSG00000256500","chr14",103623962,103624327,"chr14",103562962,103685924,0,"DMR Genes","",NA,"novel protein","14",103562962,103685924
"2403","ENSG00000256542","chr12",132277358,132278684,"chr12",132277349,132280900,0,"DMR Genes","",NA,"novel transcript","12",132277349,132280900
"2404","ENSG00000256591","chr11",61446066,61448094,"chr11",61429220,61485822,0,"DMR Genes","",NA,"novel transcript","11",61429220,61485822
"2405","ENSG00000256642","chr16",34158625,34160400,"chr16",34158585,34160036,0,"DMR Genes","LINC00273",649159,"long intergenic non-protein coding RNA 273 [Source:HGNC Symbol;Acc:HGNC:38595]","16",34158585,34160036
"2406","ENSG00000256717","chr11",115745326,115746315,"chr11",115659658,115843146,0,"DMR Genes","",NA,"novel transcript","11",115659658,115843146
"2407","ENSG00000256725","chr12",130679857,130680075,"chr12",130628316,130716281,0,"DMR Genes",NA,NA,NA,NA,NA,NA
"2408","ENSG00000256725","chr12",130701585,130701761,"chr12",130628316,130716281,0,"DMR Genes",NA,NA,NA,NA,NA,NA
"2409","ENSG00000256943","chr12",132277358,132278684,"chr12",132275391,132278329,0,"DMR Genes","",NA,"novel transcript","12",132275391,132278329
"2410","ENSG00000256943","chr12",132274932,132276258,"chr12",132275391,132278329,0,"DMR Genes","",NA,"novel transcript","12",132275391,132278329
"2411","ENSG00000257135","chr2",10449357,10450224,"chr2",10448694,10451327,0,"DMR Genes","",NA,"novel transcript","2",10448694,10451327
"2412","ENSG00000257283","chr12",93907075,93907891,"chr12",93894965,93943603,0,"DMR Genes","",105369911,"uncharacterized LOC105369911 [Source:NCBI gene;Acc:105369911]","12",93894965,93943603
"2413","ENSG00000257528","chr12",61879369,61879650,"chr12",61879318,61880772,0,"DMR Genes","KRT8P19",NA,"keratin 8 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:33371]","12",61879318,61880772
"2414","ENSG00000257582","chr10",99522123,99522499,"chr10",99526350,99531177,3852,"DMR Genes","LINC01475",101927324,"long intergenic non-protein coding RNA 1475 [Source:HGNC Symbol;Acc:HGNC:51113]","10",99526350,99531177
"2415","ENSG00000257639","chr16",21541040,21542244,"chr16",21532945,21550373,0,"DMR Genes","",NA,"carbonic anhydrase VA, mitochondrial (CA5A) pseudogene","16",21532945,21550373
"2416","ENSG00000257817","chr12",114742106,114742522,"chr12",114713811,114767957,0,"DMR Genes","",NA,"novel transcript","12",114713811,114767957
"2417","ENSG00000257923","chr7",102261029,102262926,"chr7",101815904,102283957,0,"DMR Genes","CUX1",1523,"cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]","7",101815904,102283958
"2418","ENSG00000257923","chr7",102191828,102192171,"chr7",101815904,102283957,0,"DMR Genes","CUX1",1523,"cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]","7",101815904,102283958
"2419","ENSG00000257923","chr7",101983890,101985495,"chr7",101815904,102283957,0,"DMR Genes","CUX1",1523,"cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]","7",101815904,102283958
"2420","ENSG00000257949","chr17",75996924,75998343,"chr17",75979220,76000586,0,"DMR Genes","TEN1",100134934,"TEN1, CST complex subunit [Source:HGNC Symbol;Acc:HGNC:37242]","17",75979220,76000586
"2421","ENSG00000258102","chr12",116567696,116568180,"chr12",116548105,116576448,0,"DMR Genes","MAP1LC3B2",643246,"microtubule associated protein 1 light chain 3 beta 2 [Source:HGNC Symbol;Acc:HGNC:34390]","12",116548105,116576448
"2422","ENSG00000258102","chr12",116559389,116560373,"chr12",116548105,116576448,0,"DMR Genes","MAP1LC3B2",643246,"microtubule associated protein 1 light chain 3 beta 2 [Source:HGNC Symbol;Acc:HGNC:34390]","12",116548105,116576448
"2423","ENSG00000258111","chr12",104514208,104515004,"chr12",104514029,104514439,0,"DMR Genes","",NA,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) (ATP5G1) pseudogene","12",104514029,104514439
"2424","ENSG00000258154","chr14",105119359,105119620,"chr14",105112690,105112863,-6497,"DMR Genes","",NA,"microtubule associated serine/threonine kinase 2 (MAST2) pseudogene","14",105112690,105112863
"2425","ENSG00000258203","chr12",48004904,48004947,"chr12",48005277,48011227,331,"DMR Genes","",NA,"novel transcript","12",48005277,48011227
"2426","ENSG00000258279","chr12",52202425,52203893,"chr12",52164115,52223804,0,"DMR Genes","LINC00592",283404,"long intergenic non-protein coding RNA 592 [Source:HGNC Symbol;Acc:HGNC:27474]","12",52164115,52223804
"2427","ENSG00000258346","chr12",116381265,116382592,"chr12",116368764,116389471,0,"DMR Genes","",NA,"novel transcript","12",116368764,116389471
"2428","ENSG00000258503","chr14",53011062,53011975,"chr14",53011971,53012267,0,"DMR Genes","",NA,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa (NDUFB3) pseudogene","14",53011971,53012267
"2429","ENSG00000258534","chr14",103859843,103860171,"chr14",103854366,103880111,0,"DMR Genes","",NA,"novel transcript","14",103854366,103880111
"2430","ENSG00000258534","chr14",103881456,103882169,"chr14",103854366,103880111,-1346,"DMR Genes","",NA,"novel transcript","14",103854366,103880111
"2431","ENSG00000258539","chr10",124676163,124677748,"chr10",124617080,124791727,0,"DMR Genes","",NA,"novel transcript (METTL10-FAM53B readthrough)","10",124617080,124791727
"2432","ENSG00000258539","chr10",124709386,124711360,"chr10",124617080,124791727,0,"DMR Genes","",NA,"novel transcript (METTL10-FAM53B readthrough)","10",124617080,124791727
"2433","ENSG00000258539","chr10",124697687,124701616,"chr10",124617080,124791727,0,"DMR Genes","",NA,"novel transcript (METTL10-FAM53B readthrough)","10",124617080,124791727
"2434","ENSG00000258539","chr10",124704114,124705465,"chr10",124617080,124791727,0,"DMR Genes","",NA,"novel transcript (METTL10-FAM53B readthrough)","10",124617080,124791727
